id,object_type,slug,seo_title,seo_description,is_pillar_content,focus_keyword,seo_score,robots,advanced_robots,canonical_url,primary_term,schema_data,social_facebook_thumbnail,social_facebook_title,social_facebook_description,social_twitter_thumbnail,social_twitter_title,social_twitter_description,redirect_to,redirect_type
"40197","post","mediahuman-youtube-downloader-3-9-9-55-0205","","","no","MediaHuman YouTube Downloader","88","","","","mac-cracked-apps","","","","","","","","",""
"40612","post","sublime-text-4-dev-build-4104","","","no","Sublime Text","90","","","","mac-cracked-apps","","","","","","","","",""
"40761","post","icompta-pro-6-0-46","","","no","iCompta Pro","88","","","","mac-cracked-apps","","","","","","","","",""
"40904","post","principle-6-6","","","no","Principle","89","","","","mac-cracked-apps","","","","","","","","",""
"41093","post","grandtotal-7-0-6-6","","","no","GrandTotal","88","","","","mac-cracked-apps","","","","","","","","",""
"41221","post","on1-photo-raw-2021-5-v15-5-0-10396","","","no","ON1 Photo RAW","89","","","","mac-cracked-apps","","","","","","","","",""
"41248","post","simplemind-pro-1-29-0","","","no","SimpleMind","88","","","","","","","","","","","","",""
"41849","post","script-debugger-8-0","","","no","Script Debugger","85","","","","","","","","","","","","",""
"41882","post","allavsoft-video-downloader-converter-3-23-5-7794","","","no","Allavsoft Video Downloader Converter","88","","","","mac-cracked-apps","","","","","","","","",""
"42537","post","bettertouchtool-3-562","","","no","Bettertouchtool","85","","","","","","","","","","","","",""
"42574","post","superduper-3-5-beta2","","","no","SuperDuper","84","","","","mac-cracked-apps","","","","","","","","",""
"42794","post","acon-digital-acoustica-premium-edition-7-3-2","","","no","Acon Digital Acoustica Premium Edition","89","","","","mac-cracked-apps","","","","","","","","",""
"43479","post","on1-portrait-ai-2021-5-v15-5-0-10403","","","no","ON1 Portrait AI","89","","","","","","","","","","","","",""
"43517","post","on1-resize-2021-5-v15-5-0-10403","","","no","ON1 Resize","89","","","","mac-cracked-apps","","","","","","","","",""
"43543","post","on1-hdr-2021-5-v15-5-0-10403","","","no","ON1 HDR","89","","","","mac-cracked-apps","","","","","","","","",""
"43720","post","amadine-1-2-1","","","no","Amadine","88","","","","","","","","","","","","",""
"43764","post","capture-one-21-pro-v14-2-0-115-beta3","","","no","Capture One","89","","","","mac-cracked-apps","","","","","","","","",""
"44552","post","affinity-photo-1-9-4-242","","","no","Affinity Photo","89","","","","","","","","","","","","",""
"44930","post","blocs-4-2-0","","","no","Blocs","89","","","","","","","","","","","","",""
"45084","post","feeder-4-1-3","","","no","Feeder","88","","","","mac-cracked-apps","","","","","","","","",""
"47630","post","goodnotes-5-7-0","","","no","GoodNotes","89","","","","mac-cracked-apps","","","","","","","","",""
"48339","post","ithoughtsx-5-26","","","no","iThoughtsX","84","","","","mac-cracked-apps","","","","","","","","",""
"48416","post","one-switch-1-19","","","no","One Switch","89","","","","mac-cracked-apps","","","","","","","","",""
"48441","post","aurora-hdr-1-0-0-5825","","","no","Aurora HDR","85","","","","","","","","","","","","",""
"48561","post","postico-1-5-16","","","no","Postico","85","","","","","","","","","","","","",""
"48711","post","exposure-software-eye-candy-7-2-3-173","","","no","Eye Candy","84","","","","","","","","","","","","",""
"48792","post","express-accounts-plus-9-04","","","no","Express Accounts Plus","85","","","","mac-cracked-apps","","","","","","","","",""
"48827","post","bookends-13-4-6","","","no","Bookends","89","","","","mac-cracked-apps","","","","","","","","",""
"48985","post","filejuicer-4-90","","","no","FileJuicer","89","","","","mac-cracked-apps","","","","","","","","",""
"49010","post","dvd-cloner-2021-v8-10-723","","","no","DVD-Cloner","89","","","","mac-cracked-apps","","","","","","","","",""
"49056","post","multitouch-1-24-4","","","no","Multitouch","89","","","","mac-cracked-apps","","","","","","","","",""
"49293","post","tower-pro-6-4","","","no","Tower Pro","89","","","","mac-cracked-apps","","","","","","","","",""
"49311","post","system-toolkit-3-4","","","no","System Toolkit","88","","","","mac-cracked-apps","","","","","","","","",""
"49383","post","nova-6-2","","","no","Nova","88","","","","mac-cracked-apps","","","","","","","","",""
"55272","post","historyinfilm-1-8","","","no","HistoryInFilm","84","","","","mac-cracked-apps","","","","","","","","",""
"55848","post","pdf-expert-2-5-16","","","no","PDF Expert","86","","","","mac-cracked-apps","","","","","","","","",""
"55929","post","qlab-pro-4-6-9","","","no","QLab Pro","84","","","","mac-cracked-apps","","","","","","","","",""
"56074","post","dxo-viewpoint-3-1-16-289","","","no","DxO ViewPoint","85","","","","mac-cracked-apps","","","","","","","","",""
"77086","post","photomill-1-8-1","","","no","PhotoMill","88","","","","mac-cracked-apps","","","","","","","","",""
"14657","post","bible-6-13","","","no","Bible","88","","","","mac-cracked-apps","","","","","","","","",""
"23168","post","total-video-converter-pro-dvd-4-7-1-170","","","no","Total Video Converter Pro","88","","","","mac-cracked-apps","","","","","","","","",""
"25253","post","perfect-horizon-full-1-2","","","no","Perfect Horizon","90","","","","mac-cracked-apps","","","","","","","","",""
"29547","post","fontography-3-0","","","no","Fontography","88","","","","mac-cracked-apps","","","","","","","","",""
"30460","post","klipped-1-14","","","no","Klipped","88","","","","mac-cracked-apps","","","","","","","","",""
"32023","post","image-optimizer-pro-compress-2-4","","","no","Image Optimizer Pro","88","","","","mac-cracked-apps","","","","","","","","",""
"32219","post","peakhour-4-1-14","","","no","PeakHour","88","","","","mac-cracked-apps","","","","","","","","",""
"32497","post","book-track-library-manager-2-1-6","","","no","Book Track","88","","","","mac-cracked-apps","","","","","","","","",""
"32952","post","capslocker-1-4-0","","","no","CapsLocker","88","","","","mac-cracked-apps","","","","","","","","",""
"32989","post","fonelab-data-retriever-1-2-22","","","no","FoneLab Data Retriever","88","","","","mac-cracked-apps","","","","","","","","",""
"39659","post","a-better-finder-rename-​​11-33","","","no","A Better Finder Rename","90","","","","mac-cracked-apps","","","","","","","","",""
"39727","post","sketch-72-1","","","no","Sketch","88","","","","mac-cracked-apps","","","","","","","","",""
"40477","post","rhinoceros-7-6-21124-09002","","","no","Rhinoceros,cracked,crack","82","","","","mac-cracked-apps","","","","","","","","",""
"40788","post","scrutiny-10-3-8","","","no","Scrutiny","88","","","","mac-cracked-apps","","","","","","","","",""
"40903","post","principle-6-7","","","no","Principle","89","","","","mac-cracked-apps","","","","","","","","",""
"41025","post","cookie-6-4","","","no","Cookie","88","","","","","","","","","","","","",""
"41092","post","grandtotal-7-0-6-7","","","no","GrandTotal","88","","","","mac-cracked-apps","","","","","","","","",""
"41606","post","fonelab-video-converter-ultimate-9-0-10","","","no","FoneLab Video Converter Ultimate","89","","","","mac-cracked-apps","","","","","","","","",""
"42207","post","wiso-steuer-2021-v11-06-2220","","","no","WISO steuer","85","","","","","","","","","","","","",""
"42832","post","filmage-screen-1-2-4","","","no","Filmage Screen","89","","","","mac-cracked-apps","","","","","","","","",""
"42891","post","downcast-2-10-2","","","no","Downcast","85","","","","mac-cracked-apps","","","","","","","","",""
"43407","post","valentina-studio-pro-11-2-6","","","no","Valentina Studio Pro","89","","","","mac-cracked-apps","","","","","","","","",""
"43554","post","on1-effects-on1-effects-2021-5-v15-5-0-10403","","","no","ON1 Effects","89","","","","mac-cracked-apps","","","","","","","","",""
"44098","post","carbon-copy-cloner-5-1-27-b1","","","no","Carbon Copy Cloner","86","","","","","","","","","","","","",""
"47059","post","rar-extractor-max-unzip-6-9-0","","","no","RAR Extractor Max","89","","","","mac-cracked-apps","","","","","","","","",""
"47102","post","sensei-1-4-6","","","no","Sensei","88","","","","mac-cracked-apps","","","","","","","","",""
"47339","post","synctime-3-4","","","no","SyncTime","88","","","","mac-cracked-apps","","","","","","","","",""
"47620","post","goodnotes-5-7-2","","","no","GoodNotes","89","","","","mac-cracked-apps","","","","","","","","",""
"49470","post","a-better-finder-attributes-7-11","","","no","A Better Finder Attributes","90","","","","mac-cracked-apps","","","","","","","","",""
"49658","post","swift-publisher-5-5-10","","","no","Swift Publisher","89","","","","mac-cracked-apps","","","","","","","","",""
"49697","post","wifi-explorer-pro-3-2","","","no","WiFi Explorer Pro","83","","","","","","","","","","","","",""
"49790","post","4k-stogram-pro-3-3-2","","","no","4K Stogram","88","","","","mac-cracked-apps","","","","","","","","",""
"49812","post","wifi-explorer-3-1","","","no","WiFi Explorer","89","","","","","","","","","","","","",""
"49953","post","algoriddim-neural-mix-pro-1-0-4","","","no","Neural Mix Pro","85","","","","","","","","","","","","",""
"49980","post","faxbot-2-6-1","","","no","Faxbot","85","","","","","","","","","","","","",""
"50058","post","boxy-svg-3-49-6","","","no","Boxy SVG","89","","","","mac-cracked-apps","","","","","","","","",""
"50176","post","mweb-pro-4-1-1","","","no","MWeb","84","","","","mac-cracked-apps","","","","","","","","",""
"50177","post","mweb-pro-4-0-8","","","no","MWeb","84","","","","mac-cracked-apps","","","","","","","","",""
"50178","post","mweb-pro-4-0-7","","","no","MWeb","85","","","","","","","","","","","","",""
"56370","post","pdfpenpro-13-0","","","no","PDFpenPro","84","","","","mac-cracked-apps","","","","","","","","",""
"56735","post","smooze-1-9-16","","","no","Smooze","88","","","","mac-cracked-apps","","","","","","","","",""
"56923","post","adobe-premiere-rush-1-5-38","","","no","Adobe Premiere Rush","85","","","","mac-cracked-apps","","","","","","","","",""
"56982","post","adobe-dimension-3-4-2","","","no","Adobe Dimension","85","","","","mac-cracked-apps","","","","","","","","",""
"56997","post","adobe-premiere-pro-2020-v14-8","","","no","Adobe Premiere Pro","89","","","","mac-cracked-apps","","","","","","","","",""
"57018","post","adobe-illustrator-2021-v25-1","","","no","Adobe Illustrator,cracked,crack","91","","","","mac-cracked-apps","","","","","","","","",""
"84199","post","screenflow-10-0","","","no","Screenflow","88","","","","mac-cracked-apps","","","","","","","","",""
"84200","post","screenflow-9-7-cr2","","","no","Screenflow","88","","","","mac-cracked-apps","","","","","","","","",""
"84231","post","money-pro-personal-finance-2-7-12","","","no","Money Pro","89","","","","mac-cracked-apps","","","","","","","","",""
"84295","post","minitube-for-youtube-3-8-2","","","no","Minitube","88","","","","mac-cracked-apps","","","","","","","","",""
"84669","post","1password-7-8","","","no","1Password","89","","","","mac-cracked-apps","","","","","","","","",""
"12640","post","screenie-2-1-2","","","no","Screenie","88","","","","mac-cracked-apps","","","","","","","","",""
"12668","post","stellar-data-recovery-technician-10-0-0-0-cr2","","","no","Stellar Data Recovery Technician","89","","","","mac-cracked-apps","","","","","","","","",""
"12811","post","adguard-2-4-8-795-release","","","no","Adguard","89","","","","mac-cracked-apps","","","","","","","","",""
"12981","post","3dweather-3-8","","","no","3DWeather,cracked,crack","88","","","","mac-cracked-apps","","","","","","","","",""
"13276","post","fonepaw-data-recovery-2-0-0-93240","","","no","FonePaw Data Recovery","89","","","","mac-cracked-apps","","","","","","","","",""
"24218","post","audioswitcher-3-08","","","no","AudioSwitcher","88","","","","mac-cracked-apps","","","","","","","","",""
"24288","post","enigma-recovery-professional-3-0-164","","","no","Enigma Recovery Professional","90","","","","mac-cracked-apps","","","","","","","","",""
"26188","post","duplicate-finder-and-remover-1-8","","","no","Duplicate Finder and Remover","88","","","","mac-cracked-apps","","","","","","","","",""
"31753","post","image-deblur-blurred-shaky-1-0-8","","","no","Image Deblur","89","","","","mac-cracked-apps","","","","","","","","",""
"39932","post","luminar-ai-1-2-0-8797","","","no","Luminar AI","84","","","","mac-cracked-apps","","","","","","","","",""
"39947","post","microsoft-office-2019-v16-49","","","no","Microsoft Office","88","","","","mac-cracked-apps","","","","","","","","",""
"40351","post","n-track-studio-suite-9-1-4-3891","","","no","n-Track Studio Suite","89","","","","mac-cracked-apps","","","","","","","","",""
"40476","post","rhinoceros-7-6-21127-19002","","","no","Rhinoceros,cracked,crack","83","","","","mac-cracked-apps","","","","","","","","",""
"40549","post","movavi-screen-recorder-11-4-0","","","no","Movavi Screen Recorder","88","","","","","","","","","","","","",""
"40902","post","principle-6-8","","","no","Principle","89","","","","mac-cracked-apps","","","","","","","","",""
"41091","post","grandtotal-7-0-6-9","","","no","GrandTotal","88","","","","mac-cracked-apps","","","","","","","","",""
"41949","post","fsnotes-4-9-13","","","no","FSNotes","89","","","","mac-cracked-apps","","","","","","","","",""
"43763","post","capture-one-21-pro-v14-2-0-121-beta4","","","no","Capture One","89","","","","","","","","","","","","",""
"43835","post","data-guardian-5-1-1","","","no","Data Guardian","89","","","","mac-cracked-apps","","","","","","","","",""
"44039","post","keep-it-1-10-6","","","no","Keep It","88","","","","mac-cracked-apps","","","","","","","","",""
"44929","post","blocs-4-2-1","","","no","Blocs","89","","","","","","","","","","","","",""
"45083","post","feeder-4-1-4","","","no","Feeder","88","","","","mac-cracked-apps","","","","","","","","",""
"46043","post","find-any-file-faf-2-3-b15","","","no","Find Any File","88","","","","mac-cracked-apps","","","","","","","","",""
"46449","post","grids-for-instagram-7-0-7","","","no","Grids for Instagram","89","","","","mac-cracked-apps","","","","","","","","",""
"50125","post","istat-menus-6-50-1149","","","no","iStat Menus","88","","","","mac-cracked-apps","","","","","","","","",""
"50175","post","mweb-pro-4-1-3","","","no","MWeb","85","","","","","","","","","","","","",""
"50206","post","goodtask-6-5-5","","","no","GoodTask","88","","","","","","","","","","","","",""
